30000,225
30050,225
31200,224.690076018133
31220,224.463194522108
31240,224.205865993521
31260,223.919945951805
31280,223.608756771976
31300,223.277048903748
31320,222.930880810913
31340,222.577434786052
31360,222.224789031368
31380,221.881665752037
31400,221.557170711247
31420,221.260532173616
31440,221.000839419857
31460,220.786777736897
31480,220.626359709574
31500,220.5266584566
31520,220.493552402361
31540,220.53149140569
31560,220.643292072157
31580,220.829968470765
31600,221.090604884659
31620,221.422279220439
31640,221.820047253197
31660,222.276997245396
31680,222.784381715097
31700,223.331829636342
31720,223.907638977768
31740,224.499145410502
31760,225.093156670446
31780,225.676433145535
31800,226.236185609548
31820,226.760553576845
31840,227.239025273415
31860,227.662764519422
31880,228.02482117152
31900,228.320218901686
31920,228.54593377494
31940,228.700793179889
31960,228.78533021683
31980,228.801621739476
32000,228.753124336938
32020,228.644509590264
32040,228.481492533357
32060,228.270645710888
32080,228.019193773921
32100,227.734787796695
32120,227.425262403521
32140,227.098381834972
32160,226.761583834705
32180,226.421732662259
32200,226.084894004592
32220,225.756145219341
32240,225.439434645552
32260,225.137503145411
32280,224.851878824198
32300,224.582952053487
32320,224.330132622329
32340,224.092083544382
32360,223.867016435274
32380,223.653022659123
32400,223.448405835422
32420,223.251978764688
32440,223.06329342374
32460,222.882784795268
32480,222.711823699026
32500,222.552686078444
32520,222.408453561784
32540,222.282861989911
32560,222.18011247837
32580,222.104656147208
32600,222.060961413663
32620,222.053272712615
32640,222.085370579296
32660,222.16034289254
32680,222.280374811497
32700,222.446562514631
32720,222.658755902429
32740,222.915437924543
32760,223.213650650714
32780,223.548978672027
32800,223.915598892337
32820,224.306402902686
32840,224.713193923843
32860,225.126954581907
32880,225.538175049966
32900,225.937224119969
32920,226.314739272847
32940,226.662007183171
32960,226.971305241373
32980,227.236178403182
33000,227.451633253237
33020,227.614241387209
33040,227.722155286496
33060,227.775048951581
33080,227.774000491595
33100,227.721334977518
33120,227.62044504988
33140,227.47560542298
33160,227.291796017857
33180,227.074546785458
33200,226.829814175609
33220,226.563893345181
33240,226.283362350771
33260,225.995047663296
33280,225.705996443456
33300,225.423439739964
33320,225.154731206335
33340,224.90724862905
33360,224.688251598991
33380,224.504697223474
33400,224.363023665092
33420,224.268915495325
33440,224.227065563477
33460,224.240948393881
33480,224.312621981268
33500,224.442576150364
33520,224.629642894323
33540,224.870977335931
33560,225.162110875059
33580,225.49707352917
33600,225.868579694633
33620,226.268268526242
33640,226.686986759548
33660,227.115099624664
33680,227.542815281254
33700,227.960509372984
33720,228.359038193999
33740,228.730030980973
33760,229.066152723943
33780,229.361327434467
33800,229.610908803751
33820,229.811784024103
33840,229.962400961599
33860,230.062718844215
33880,230.114093556594
33900,230.119115825887
33920,230.081423076102
33940,230.005504751549
33960,229.896517414306
33980,229.760120707584
34000,229.60233924976
34020,229.429449187012
34040,229.247882097829
34060,229.064134466627
34080,228.884669203247
34100,228.715797209302
34120,228.563531645022
34140,228.433414095831
34160,228.330318218944
34180,228.258241580239
34200,228.22010094531
34220,228.217550929747
34240,228.250849516944
34260,228.31879422654
34280,228.418748139215
34300,228.546765845814
34320,228.697817391087
34340,228.866095635632
34360,229.045381387279
34380,229.229432958701
34400,229.41236328465
34420,229.588968446054
34440,229.754976843249
34460,229.907199015514
34480,230.043573223428
34500,230.163117562206
34520,230.265810577132
34540,230.352426228046
34560,230.424346412549
34580,230.483368476386
34600,230.531519983709
34620,230.570890627661
34640,230.603490729365
34660,230.631144694194
34680,230.655424737049
34700,230.677626212874
34720,230.698782481458
34740,230.719714666735
34760,230.741109518505
34780,230.763616652633
34800,230.787954633222
34820,230.81501345955
34840,230.845939526249
34860,230.882189756909
34880,230.925545764524
34900,230.978085505137
34920,231.042115971303
34940,231.120073842571
34960,231.214401598438
34980,231.327405483821
35000,231.461100368123
35020,231.617046719723
35040,231.796187858301
35060,231.998700889762
35080,232.223880024806
35100,232.470073236471
35120,232.734689917951
35140,233.014288073854
35160,233.304737193723
35180,233.601441379123
35200,233.899599911984
35220,234.194480604019
35240,234.481683667374
35260,234.757377481433
35280,235.018490713651
35300,235.262849196334
35320,235.489253196877
35340,235.697500658275
35360,235.888370300033
35380,236.063580802747
35400,236.225738019945
35420,236.378274081006
35440,236.525373858955
35460,236.67187837775
35480,236.823153659671
35500,236.984918304551
35520,237.163031656306
35540,237.363251901188
35560,237.59097586898
35580,237.850969797259
35600,238.147096366984
35620,238.482041299124
35640,238.857044102828
35660,239.271642497781
35680,239.723448166089
35700,240.207980290348
35720,240.718588551928
35740,241.246495941807
35760,241.780983852089
35780,242.309728937293
35800,242.819284972427
35820,243.295686156322
35840,243.725134223338
35860,244.094721951339
35880,244.393140102942
35900,244.611313684298
35920,244.742917669284
35940,244.784732764965
35960,244.736817797353
35980,244.602493751915
36000,244.388149913575
36020,244.102891115012
36040,243.758048988658
36060,243.366585539199
36080,242.942427708702
36100,242.499783255279
36120,242.052493334613
36140,241.613470498893
36160,241.194254303181
36180,240.80469736738
36200,240.452779329787
36220,240.144537085522
36240,239.884095147788
36260,239.673777339817
36280,239.514280115992
36300,239.404889162398
36320,239.343723096921
36340,239.327989185729
36360,239.354236563511
36380,239.418594416628
36400,239.516986571976
36420,239.645319471902
36440,239.799647221697
36460,239.976323656658
36480,240.172153543368
36500,240.384550126984
36520,240.611694947156
36540,240.852682242815
36560,241.107619612552
36580,241.377653528435
36600,241.6648949178
36620,241.972234150288
36640,242.303051215919
36660,242.660841058885
36680,243.048783610534
36700,243.469293015245
36720,243.923583200812
36740,244.411289571065
36760,244.9301872826
36780,245.476040051666
36800,246.042597605939
36820,246.621739565877
36840,247.203746575498
36860,247.777670966466
36880,248.331779834367
36900,248.854050525355
36920,249.332707056876
36940,249.756790029141
36960,250.116748623004
36980,250.405032323887
37000,250.616646675642
37020,250.749627108455
37040,250.805381513861
37060,250.788856725615
37080,250.708495048979
37100,250.575962841557
37120,250.405653205419
37140,250.213987864589
37160,250.018565481741
37180,249.837219500803
37200,249.687054527457
37220,249.58352731601
37240,249.539630418785
37260,249.565226206929
37280,249.666567050331
37300,249.846024178434
37320,250.102033778131
37340,250.429255735642
37360,250.818929676474
37380,251.259403872213
37400,251.736802549537
37420,252.235786154278
37440,252.740351619258
37460,253.234620191479
37480,253.703568824503
37500,254.133673088749
37520,254.513440324025
37540,254.833820281109
37560,255.088488567457
37580,255.274005852579
37600,255.389859626771
37620,255.438393346406
37640,255.424623641471
37660,255.355946007961
37680,255.241735570999
37700,255.092859542925
37720,254.921127551846
37740,254.738712232951
37760,254.557574730959
37780,254.388928312172
37800,254.242768334239
37820,254.127489013906
37840,254.049598287025
37860,254.013533404066
37880,254.021573064677
37900,254.07383728723
37920,254.16836344909
37940,254.301245398127
37960,254.466822317344
37980,254.657905789617
38000,254.866036465613
38020,255.081763142237
38040,255.294935666843
38060,255.495001526782
38080,255.671297807524
38100,255.813336198853
38120,255.911086808133
38140,255.955272314058
38160,255.937682307854
38180,255.851507472233
38200,255.691679591969
38220,255.455192643425
38240,255.14137629947
38260,254.752098010699
38280,254.291881978676
38300,253.767945967195
38320,253.190161231668
38340,252.570933560949
38360,251.924989914184
38380,251.269046146794
38400,250.621335609189
38420,250.00099603184
38440,249.427335124317
38460,248.919015563834
38480,248.493213623675
38500,248.164810444929
38520,247.945669710032
38540,247.844043135089
38560,247.864132268569
38580,248.005826250148
38600,248.264629744133
38620,248.631789386886
38640,249.094618479652
38660,249.637009120512
38680,250.24011022649
38700,250.88313984642
38720,251.544291588901
38740,252.201689116572
38760,252.834340091135
38780,253.423041217212
38800,253.951188742187
38820,254.405453951031
38840,254.776289867713
38860,255.058241694891
38880,255.250040067014
38900,255.354467276155
38920,255.378005414581
38940,255.330298231597
38960,255.223476613419
38980,255.071404272018
39000,254.88889581129
39020,254.690949651302
39040,254.49202928007
39060,254.305420085113
39080,254.142684427464
39100,254.013233249028
39120,253.924027803718
39140,253.879419478364
39160,253.881128653024
39180,253.928355312347
39200,254.018004846318
39220,254.145003258859
39240,254.302670452056
39260,254.483121636098
39280,254.677673488224
39300,254.877238444779
39320,255.07269517179
39340,255.25522734656
39360,255.416627663521
39380,255.54956850674
39400,255.647843847887
39420,255.706588189996
39440,255.722476581959
39460,255.69390356384
39480,255.62113001637
39500,255.506380004851
39520,255.353869054938
39540,255.169751663363
39560,254.961985977514
39580,254.740121874332
39600,254.515021261192
39620,254.298517098891
39640,254.103014133912
39660,253.941033187029
39680,253.824704658115
39700,253.765226099936
39720,253.772309627499
39740,253.853652162949
39760,254.01446322485
39780,254.257083289223
39800,254.580722345674
39820,254.981342394186
39840,255.451698390576
39860,255.981540685327
39880,256.557970896168
39900,257.16593415377
39920,257.788823375734
39940,258.40916454606
39960,259.009346143905
39980,259.572352147803
40000,260.082457171998
40020,260.525844780157
40040,260.891117191245
40060,261.169676916253
40080,261.355975315979
40100,261.447634398139
40120,261.445453540432
40140,261.353313584178
40160,261.177989147334
40180,260.928876716597
40200,260.617642298422
40220,260.257791550367
40240,259.864169819445
40260,259.45240743797
40280,259.038332466816
40300,258.63737621228
40320,258.26399658067
40340,257.931141793148
40360,257.649773573444
40380,257.428466979883
40400,257.273104661892
40420,257.186683765985
40440,257.16925028409
40460,257.217968509398
40480,257.327325657679
40500,257.489465147597
40520,257.694635008156
40540,257.931728488533
40560,258.188883076014
40580,258.454096238403
40600,258.715815724762
40620,258.963469174027
40640,259.18790799799
40660,259.381749708326
40680,259.539609119725
40700,259.658212913511
40720,259.736396245862
40740,259.774986412349
40760,259.776586819684
40780,259.74528237588
40800,259.686292465772
40820,259.605599087987
40840,259.509576091961
40860,259.404641562848
40880,259.296949928277
40900,259.192134512972
40920,259.095106637266
40940,259.009914586162
40960,258.939663891838
40980,258.886498102019
41000,258.85163663046
41020,258.835464114389
41040,258.837663422249
41060,258.857380913654
41080,258.89340804921
41100,258.944359731715
41120,259.008828428818
41140,259.085494822079
41160,259.173180348476
41180,259.270834201349
41200,259.37745663009
41220,259.491970411906
41240,259.613061017628
41260,259.739011440411
41280,259.867558952082
41300,259.995797897349
41320,260.120145933289
41340,260.236382816751
41360,260.339762245017
41380,260.42518885208
41400,260.487445161702
41420,260.521447933843
41440,260.522509834712
41460,260.486581096798
41480,260.410448796758
41500,260.291880326419
41520,260.129710967879
41540,259.92388762277
41560,259.675485907561
41580,259.386714767483
41600,259.060914943503
41620,258.702549347767
41640,258.317176911606
41660,257.91139718489
41680,257.492751309281
41700,257.069567378196
41720,256.650745730714
41740,256.245491014183
41760,255.863008804308
41780,255.512190970631
41800,255.201314387013
41820,254.937773205998
41840,254.727857285368
41860,254.576580300882
41880,254.487553830997
41900,254.46290109823
41920,254.503206018272
41940,254.60749719715
41960,254.77326942143
41980,254.996545001371
42000,255.2719744811
90000,255.2719744811
